,actual,predicted
2018-01-03 21:57:00,0.985655637,0.9982058543212464
2018-01-03 21:57:10,0.98564165,0.9981174813031295
2018-01-03 21:57:20,0.98569027,0.9980807319716746
2018-01-03 21:57:30,0.985699595,0.9979337067062348
2018-01-03 21:57:40,0.9856183390000001,0.9978469803794726
2018-01-03 21:57:50,0.98539988,0.9977602680225205
2018-01-03 21:58:00,0.9853619159999999,0.9973653781643173
2018-01-03 21:58:10,0.985173428,0.996980591971203
2018-01-03 21:58:20,0.9853172920000001,0.9966992050730967
2018-01-03 21:58:30,0.985437178,0.9967710622833306
2018-01-03 21:58:40,0.985291982,0.9970843474963662
2018-01-03 21:58:50,0.985321288,0.9978921377903267
2018-01-03 21:59:00,0.985395218,0.9980203806462093
2018-01-03 21:59:10,0.9854198609999999,0.9974827839400855
2018-01-03 21:59:20,0.985509775,0.9972370148188233
2018-01-03 21:59:30,0.985542411,0.9962047453940543
2018-01-03 21:59:40,0.9854778059999999,0.9963592776861476
2018-01-03 21:59:50,0.98549046,0.9963975165485948
2018-01-03 22:00:00,0.9855863690000001,0.9961385861200779
2018-01-03 22:00:10,0.985501783,0.9960460221589583
2018-01-03 22:00:20,0.98544184,0.9961584791295307
2018-01-03 22:00:30,0.9851674340000001,0.996343905656459
2018-01-03 22:00:50,0.985088176,0.996364544304521
2018-01-03 22:01:00,0.985025569,0.9963021306858534
2018-01-03 22:02:10,0.985064865,0.9961738232195994
2018-01-03 22:02:20,0.9849529709999999,0.9956865719625216
2018-01-03 22:02:30,0.9848976909999999,0.9952743350927398
2018-01-03 22:02:40,0.9849269959999999,0.995095914425531
2018-01-03 22:02:50,0.9848184329999999,0.9948106212193009
2018-01-03 22:03:00,0.984592647,0.9947131556010943
2018-01-03 22:03:10,0.984440126,0.9946440120264548
2018-01-03 22:03:20,0.983679515,0.994413571279225
2018-01-03 22:03:30,0.9839759,0.9941277891296446
2018-01-03 22:03:40,0.9838187159999999,0.9938404231528544
2018-01-03 22:03:50,0.983784083,0.9930145873568147
2018-01-03 22:04:00,0.983905301,0.9932422777976989
2018-01-03 22:04:10,0.98400787,0.99233621687523
2018-01-03 22:04:20,0.983894644,0.9912882645924997
2018-01-03 22:04:30,0.984185035,0.9909174167773219
2018-01-03 22:04:40,0.984058488,0.990853861126686
2018-01-03 22:04:50,0.984219669,0.991011026727966
2018-01-03 22:05:00,0.9842569659999999,0.9911631701825478
2018-01-03 22:05:10,0.984206348,0.9909350623935895
2018-01-03 22:05:20,0.984167052,0.9908734660088074
2018-01-03 22:05:30,0.9842150059999999,0.9908373610348391
2018-01-03 22:05:40,0.9841956909999999,0.9905888520845889
2018-01-03 22:05:50,0.984018526,0.9904677303393584
2018-01-03 22:06:00,0.984108441,0.9903542169019041
2018-01-03 22:06:10,0.983921285,0.9902754970225033
2018-01-03 22:06:20,0.984063817,0.9901384828721612
2018-01-03 22:06:30,0.9839745679999999,0.9902079983929922
2018-01-03 22:06:40,0.984063151,0.9900662152987584
2018-01-03 22:06:50,0.9851434570000001,0.9901659021167564
2018-01-03 22:07:00,0.985289318,0.9899442204404023
2018-01-03 22:07:10,0.985218053,0.9895731403771332
2018-01-03 22:07:50,0.985138795,0.990240900788016
2018-01-03 22:08:00,0.9849336559999999,0.9911844758890378
2018-01-03 22:08:10,0.984930992,0.9920552054157676
2018-01-03 22:08:20,0.985027567,0.9925865261847451
2018-01-03 22:08:30,0.98500359,0.992665066202842
2018-01-03 22:08:40,0.984934988,0.9922963802157632
2018-01-03 22:08:50,0.984946311,0.9923817270237869
2018-01-03 22:09:00,0.9849496409999999,0.9924243803461968
2018-01-03 22:09:10,0.9848896979999999,0.9924972084582263
2018-01-03 22:09:20,0.9848976909999999,0.9925595993759527
2018-01-03 22:09:30,0.984988271,0.9928316544409731
2018-01-03 22:09:40,0.98497495,0.9930188883120712
2018-01-03 22:09:50,0.984962962,0.9931986535734934
2018-01-03 22:10:00,0.9845053970000001,0.9933447201607212
2018-01-03 22:10:10,0.984584655,0.9932268463963178
2018-01-03 22:10:20,0.984627281,0.993156894318924
2018-01-03 22:12:10,0.984683228,0.992996906816022
2018-01-03 22:12:20,0.984639936,0.9931290175630509
2018-01-03 22:12:30,0.984664579,0.9931798100460174
2018-01-03 22:12:40,0.984731848,0.9929943346247542
2018-01-03 22:12:50,0.9847345120000001,0.9926668630696543
2018-01-03 22:13:00,0.9848031140000001,0.9925918486823585
2018-01-03 22:13:10,0.984869717,0.9927130315455078
2018-01-03 22:13:20,0.98484241,0.9927781937242949
2018-01-03 22:13:30,0.984821763,0.9928212574098738
2018-01-03 22:13:40,0.984917672,0.9928762984613093
2018-01-03 22:13:50,0.984869717,0.9928915255542191
2018-01-03 22:14:00,0.984923,0.99288320129368
2018-01-03 22:14:10,0.984986273,0.9929849748520482
2018-01-03 22:14:30,0.985234038,0.9930537866436999
2018-01-03 22:14:40,0.985083514,0.9931499478308969
2018-01-03 22:14:50,0.9851854170000001,0.993344273126801
2018-01-03 22:15:00,0.9852007359999999,0.993760585688653
2018-01-03 22:15:20,0.9852060640000001,0.9939208717962438
2018-01-03 22:15:30,0.985313295,0.9941271098476329
2018-01-03 22:15:40,0.985281326,0.994261495927467
2018-01-03 22:15:50,0.985383895,0.9939292187577241
2018-01-03 22:16:00,0.985381897,0.994104712749736
2018-01-03 22:16:10,0.985369242,0.994183497239508
2018-01-03 22:16:20,0.985285988,0.9945062050893947
2018-01-03 22:16:30,0.985328614,0.9949479654064044
2018-01-03 22:16:40,0.985339271,0.9953499292271509
2018-01-03 22:16:50,0.984821763,0.9955941669079909
2018-01-03 22:17:00,0.984837748,0.9956650951258591
2018-01-03 22:17:10,0.984841744,0.995823949327924
2018-01-03 22:18:50,0.9850055879999999,0.9948472867318958
2018-01-03 22:19:00,0.9850495459999999,0.9959336577383772
2018-01-03 22:19:10,0.985089508,0.9957515368177422
2018-01-03 22:19:20,0.985114818,0.9944025543378067
2018-01-03 22:19:30,0.9849403170000001,0.9936068217361101
2018-01-03 22:19:40,0.9848896979999999,0.9934278387840485
2018-01-03 22:19:50,0.984865055,0.9931024277759251
2018-01-03 22:20:00,0.984988937,0.9935115057224186
2018-01-03 22:20:10,0.984972952,0.9939633766894224
2018-01-03 22:20:20,0.984391505,0.9941374579843971
2018-01-03 22:20:30,0.9843422190000001,0.9944360993440908
2018-01-03 22:20:40,0.984307585,0.9943419480633089
2018-01-03 22:23:10,0.984213008,0.993767004816352
2018-01-03 22:23:20,0.9841357479999999,0.9932091117225114
2018-01-03 22:23:30,0.9842116759999999,0.992806072226394
2018-01-03 22:23:40,0.98404317,0.9923715535096478
2018-01-03 22:23:50,0.984044502,0.9918646624459236
2018-01-03 22:24:00,0.9841230940000001,0.9916703179415309
2018-01-03 22:24:10,0.984012532,0.9911586963508925
2018-01-03 22:24:20,0.982972188,0.9909031710635653
2018-01-03 22:24:30,0.9828343190000001,0.9911089323951878
2018-01-03 22:24:40,0.981237171,0.9909543808946057
2018-01-03 22:24:50,0.981245163,0.989957311898607
2018-01-03 22:25:00,0.98142699,0.9891557049918016
2018-01-03 22:25:10,0.981940502,0.9874762317315781
2018-01-03 22:25:20,0.9819085320000001,0.9862672546875527
2018-01-03 22:25:30,0.982043071,0.9855995676181725
2018-01-03 22:25:40,0.982247543,0.9853080168101714
2018-01-03 22:25:50,0.981965145,0.9842910399617967
2018-01-03 22:26:00,0.9817100540000001,0.9837226258547929
2018-01-03 22:26:10,0.981595497,0.9836831960660425
2018-01-03 22:26:20,0.981147256,0.9834882325244436
2018-01-03 22:26:30,0.9797492520000001,0.9831954541193881
2018-01-03 22:26:40,0.980912146,0.9823108874958443
2018-01-03 22:26:50,0.981568855,0.9813595932016794
2018-01-03 22:27:00,0.9819351740000001,0.9796670620981065
2018-01-03 22:27:10,0.981979132,0.9796286014649255
2018-01-03 22:27:20,0.982088361,0.9794245047234768
2018-01-03 22:27:30,0.9823381240000001,0.9790608356444174
2018-01-03 22:27:40,0.9823008259999999,0.9789309744733565
2018-01-03 22:27:50,0.9827144329999999,0.9792231072112557
2018-01-03 22:28:00,0.982352777,0.9802370626516594
2018-01-03 22:28:20,0.982406725,0.980069495217158
2018-01-03 22:28:30,0.98272842,0.9800922629515767
2018-01-03 22:28:50,0.982554585,0.979661641811823
2018-01-03 22:29:00,0.9828229959999999,0.9793547307611605
2018-01-03 22:29:10,0.982611198,0.979681182083573
2018-01-03 22:29:30,0.982769714,0.9801779725381041
2018-01-03 22:29:40,0.982324137,0.9808732473629128
2018-01-03 22:29:50,0.982176278,0.9812020477961897
2018-01-03 22:30:00,0.9824693320000001,0.981526755075134
2018-01-03 22:30:10,0.982397401,0.981422054841569
2018-01-03 22:30:20,0.9823587709999999,0.9808905105556315
2018-01-03 22:30:30,0.9823747559999999,0.9812040018233648
2018-01-03 22:30:40,0.9824593420000001,0.9810333300351454
2018-01-03 22:30:50,0.9825359359999999,0.9812006612925464
2018-01-03 22:31:00,0.98266115,0.9810304312995685
2018-01-03 22:31:10,0.9829175729999999,0.9812637882446377
2018-01-03 22:31:20,0.9831626729999999,0.9816332923387151
2018-01-03 22:31:30,0.983820048,0.981832775986965
2018-01-03 22:31:40,0.983844692,0.9820843408331545
2018-01-03 22:32:00,0.983738792,0.9825620742840505
2018-01-03 22:32:20,0.983600257,0.9835168950821297
2018-01-03 22:32:30,0.9833524929999999,0.9843388778299462
2018-01-03 22:32:40,0.9828569640000001,0.9849111598280963
2018-01-03 22:32:50,0.9828389809999999,0.9853313001178908
2018-01-03 22:33:00,0.9828036809999999,0.9853078308370756
2018-01-03 22:33:10,0.982404727,0.9845249452219087
2018-01-03 22:33:20,0.982322805,0.9841960522386405
2018-01-03 22:33:30,0.982230892,0.9840061955357131
2018-01-03 22:33:40,0.981628798,0.9836125463712613
2018-01-03 22:33:50,0.981734698,0.9833479398343151
2018-01-03 22:34:00,0.982028418,0.9831601890802466
2018-01-03 22:34:10,0.9823674290000001,0.9827387749184019
2018-01-03 22:34:20,0.9817733270000001,0.9825490998230048
2018-01-03 22:34:30,0.981983128,0.9816090695612727
2018-01-03 22:34:40,0.982027752,0.9810898422821974
2018-01-03 22:34:50,0.981762005,0.9805745029758703
2018-01-03 22:35:00,0.981928513,0.9806136507490811
2018-01-03 22:35:10,0.981332413,0.9808244473240989
2018-01-03 22:35:20,0.981331747,0.9810320902145071
2018-01-03 22:35:30,0.981887885,0.981158227994644
2018-01-03 22:35:40,0.981797971,0.9805436043754698
2018-01-03 22:35:50,0.981734032,0.9801863862927387
2018-01-03 22:36:00,0.9812944490000001,0.9802574603204989
2018-01-03 22:36:10,0.9815162390000001,0.9798488983838624
2018-01-03 22:36:20,0.9812704720000001,0.9793496165010275
2018-01-03 22:36:30,0.981674755,0.9786246693632031
2018-01-03 22:36:40,0.981341072,0.9786168890521413
2018-01-03 22:36:50,0.981247161,0.978483127248192
2018-01-03 22:37:00,0.9817793220000001,0.9784204364161069
2018-01-03 22:37:10,0.982032415,0.9779460094446174
2018-01-03 22:37:20,0.982133652,0.9775779464237536
2018-01-03 22:37:30,0.982175612,0.9779257658802446
2018-01-03 22:37:40,0.9823374579999999,0.9780715766453267
2018-01-03 22:37:50,0.98195249,0.9782958615084647
2018-01-03 22:38:00,0.981634126,0.9784332449856589
2018-01-03 22:38:10,0.98178132,0.9789358870443574
2018-01-03 22:38:20,0.981738694,0.979156288300313
2018-01-03 22:38:30,0.981649445,0.9788395704430242
2018-01-03 22:38:40,0.981669426,0.9786180031444894
2018-01-03 22:38:50,0.981666762,0.9782787043989908
2018-01-03 22:39:00,0.981650111,0.9781463683887756
2018-01-03 22:39:10,0.9817773240000001,0.977972831043278
2018-01-03 22:39:20,0.9821483040000001,0.9781261418501087
2018-01-03 22:39:30,0.982095688,0.9782858063011541
2018-01-03 22:39:40,0.982067714,0.9784605350095115
2018-01-03 22:39:50,0.9821722820000001,0.9785099292018073
2018-01-03 22:40:00,0.982320807,0.9784086694705136
2018-01-03 22:40:10,0.9824247079999999,0.9783465946197386
2018-01-03 22:40:20,0.982512625,0.9785116763011715
2018-01-03 22:40:30,0.9825172870000001,0.9788385148492553
2018-01-03 22:40:40,0.982799685,0.9791970583177111
2018-01-03 22:41:00,0.982529942,0.9796191111618071
2018-01-03 22:41:20,0.982554585,0.9800055409903802
2018-01-03 22:41:30,0.982477325,0.9806050235182875
2018-01-03 22:41:50,0.982397401,0.9808912710371638
2018-01-03 22:42:00,0.98233546,0.9812079098777148
2018-01-03 22:42:10,0.982304822,0.981317542327326
2018-01-03 22:42:20,0.982463338,0.9809741678897572
2018-01-03 22:42:30,0.982448019,0.981049140367623
2018-01-03 22:42:40,0.982466002,0.9810271702220446
2018-01-03 22:42:50,0.982669143,0.9813161872557552
2018-01-03 22:43:00,0.982475993,0.9814048990417649
2018-01-03 22:43:10,0.98238741,0.981304239575745
2018-01-03 22:43:20,0.98230682,0.9813851326337152
2018-01-03 22:43:30,0.982475993,0.9813015547528838
2018-01-03 22:43:40,0.982286839,0.9812647285874739
2018-01-03 22:43:50,0.982130987,0.9812708447449184
2018-01-03 22:44:00,0.982209579,0.9815434001037597
2018-01-03 22:45:00,0.9819771340000001,0.9816355615597285
2018-01-03 22:45:10,0.981734032,0.981352094906157
2018-01-03 22:45:20,0.981608817,0.9812628138503895
2018-01-03 22:45:30,0.981398351,0.9808262494295901
2018-01-03 22:45:40,0.981524231,0.9804059755534873
2018-01-03 22:45:50,0.9816974,0.9801486472875559
2018-01-03 22:46:00,0.9818192840000001,0.9796883001383292
2018-01-03 22:46:10,0.9818026329999999,0.9795803095779506
2018-01-03 22:46:20,0.9818945459999999,0.9794787804912576
2018-01-03 22:46:30,0.9820384090000001,0.979364889868933
2018-01-03 22:46:40,0.982067048,0.9791913599448971
2018-01-03 22:46:50,0.98207171,0.9791693068535716
2018-01-03 22:47:00,0.9820896929999999,0.9793110759779955
2018-01-03 22:47:10,0.9819185229999999,0.9794147690755701
2018-01-03 22:47:20,0.981805963,0.9794171518012897
2018-01-03 22:47:30,0.981660102,0.9793970130104921
2018-01-03 22:47:40,0.981758675,0.979554511267873
2018-01-03 22:47:50,0.981563527,0.9796072647629195
2018-01-03 22:48:00,0.981498256,0.9794835350287829
2018-01-03 22:48:10,0.9812598159999999,0.9795617707669555
2018-01-03 22:48:20,0.981608817,0.9794253018757604
2018-01-03 22:48:30,0.9817660009999999,0.9785435270314355
2018-01-03 22:48:40,0.981859246,0.9781791358878213
2018-01-03 22:48:50,0.98207171,0.9783806089243278
2018-01-03 22:49:00,0.982081035,0.978452792242314
2018-01-03 22:49:10,0.982028418,0.9782025051971835
2018-01-03 22:49:20,0.981985126,0.9782352194363287
2018-01-03 22:49:30,0.9819032040000001,0.9783682115910579
2018-01-03 22:49:40,0.981970473,0.9786476392233104
2018-01-03 22:49:50,0.981993785,0.9787818589750942
2018-01-03 22:50:00,0.982012434,0.9788191042348043
2018-01-03 22:50:10,0.9819558209999999,0.978957373921821
2018-01-03 22:50:20,0.981884555,0.9788791447319968
2018-01-03 22:50:30,0.981756011,0.9789293587775176
2018-01-03 22:50:40,0.981646115,0.9789142923374229
2018-01-03 22:50:50,0.981363051,0.9789209345455256
2018-01-03 22:51:00,0.9815888359999999,0.9789001653670513
2018-01-03 22:51:10,0.9815681890000001,0.9788763612473526
2018-01-03 22:51:20,0.981544878,0.9785502015447239
2018-01-03 22:51:30,0.9816101490000001,0.9786539391710679
2018-01-03 22:51:40,0.98153955,0.9782739839128775
2018-01-03 22:51:50,0.981538218,0.9778537541289876
2018-01-03 22:52:00,0.9815835079999999,0.9776899637818673
2018-01-03 22:52:10,0.9816467809999999,0.977529252904741
2018-01-03 22:52:20,0.9818705679999999,0.9776810540989775
2018-01-03 22:52:30,0.981925849,0.9778322310173293
2018-01-03 22:52:40,0.981961815,0.9779160215012068
2018-01-03 22:52:50,0.982015764,0.9781312805574093
2018-01-03 22:53:00,0.981940502,0.9782092190005626
2018-01-03 22:53:10,0.981963813,0.978279999225756
2018-01-03 22:53:20,0.981980464,0.9784089244195463
2018-01-03 22:53:30,0.98199112,0.9785157236170652
2018-01-03 22:53:40,0.9820563920000001,0.9787212623048407
2018-01-03 22:53:50,0.98210701,0.9787824919821102
2018-01-03 22:54:00,0.98221624,0.9788368345430452
2018-01-03 22:54:10,0.982354775,0.9788505904403384
2018-01-03 22:54:20,0.9822635279999999,0.9787725716707775
2018-01-03 22:54:30,0.98214897,0.9789621070680746
2018-01-03 22:54:40,0.9820663820000001,0.9793481501075332
2018-01-03 22:54:50,0.9819484940000001,0.9796413275252871
2018-01-03 22:55:00,0.982154965,0.9798347460932102
2018-01-03 22:55:10,0.982083033,0.9799580755049787
2018-01-03 22:55:20,0.9820031090000001,0.9798832453445524
2018-01-03 22:55:30,0.982214908,0.979848322565756
2018-01-03 22:55:40,0.982260198,0.9796448924461787
2018-01-03 22:55:50,0.982210245,0.9794807013401339
2018-01-03 22:56:00,0.98231015,0.9796926382008936
2018-01-03 22:56:10,0.982378086,0.9797823291832736
2018-01-03 22:56:20,0.981970473,0.9798154738671896
2018-01-03 22:56:30,0.9821449740000001,0.9798517163564752
2018-01-03 22:56:40,0.982283509,0.9799932829186538
2018-01-03 22:56:50,0.982294832,0.9803457613067829
2018-01-03 22:57:00,0.982405393,0.9808869412691742
2018-01-03 22:57:10,0.9824620059999999,0.9812560865137571
2018-01-03 22:57:20,0.982495308,0.9814291951607099
2018-01-03 22:57:30,0.98245801,0.9815072523472483
2018-01-03 22:57:40,0.98242937,0.9803001655931398
2018-01-03 22:57:50,0.9824906459999999,0.9805840033197896
2018-01-03 22:58:10,0.9825492570000001,0.9807089274726819
2018-01-03 22:58:20,0.9828456409999999,0.9807648224287542
2018-01-03 22:58:30,0.983381132,0.980939884229769
2018-01-03 22:58:40,0.983462388,0.9810520478343312
2018-01-03 22:59:10,0.984086462,0.9813638103380758
2018-01-03 22:59:50,0.9838926459999999,0.9820816018772797
2018-01-03 23:00:00,0.983778088,0.9827721924501698
2018-01-03 23:00:10,0.9838560140000001,0.9839094790485683
2018-01-03 23:00:30,0.983738126,0.984734056688594
2018-01-03 23:00:40,0.983636223,0.9853560729566024
2018-01-03 23:00:50,0.98369883,0.9857791958008338
2018-01-03 23:01:00,0.983549639,0.9860546333061025
2018-01-03 23:01:10,0.983397117,0.9861199543914784
2018-01-03 23:01:20,0.98345706,0.9860228633388027
2018-01-03 23:01:30,0.9833951190000001,0.9861017587139417
2018-01-03 23:01:40,0.9834577259999999,0.9861541987613761
2018-01-03 23:01:50,0.983538982,0.9862648614844756
2018-01-03 23:02:00,0.983434415,0.9863345070991623
2018-01-03 23:02:10,0.9834630540000001,0.9864980638885215
2018-01-03 23:02:20,0.983517003,0.9865692261007073
2018-01-03 23:02:30,0.983636889,0.9864935071111192
2018-01-03 23:02:40,0.983562959,0.9865015519754581
2018-01-03 23:02:50,0.983493026,0.9865562734674896
2018-01-03 23:03:00,0.9832286109999999,0.9867015525066782
2018-01-03 23:03:10,0.98297352,0.986711946918438
2018-01-03 23:03:20,0.983013482,0.986674098337558
2018-01-03 23:04:50,0.982737744,0.9867248969323164
2018-01-03 23:05:00,0.982710437,0.9863702706858984
2018-01-03 23:05:10,0.98269645,0.9862001786447945
2018-01-03 23:05:20,0.982790361,0.9856725066155688
2018-01-03 23:05:30,0.9829502090000001,0.9852568916711041
2018-01-03 23:05:40,0.9831053940000001,0.9850331738949412
2018-01-03 23:05:50,0.983127374,0.9848410479710005
2018-01-03 23:06:00,0.9832272790000001,0.9848300135673196
2018-01-03 23:06:10,0.9832739009999999,0.9846312528567378
2018-01-03 23:06:20,0.9834477359999999,0.984559298730947
2018-01-03 23:06:30,0.983350495,0.984449952662441
2018-01-03 23:06:40,0.983449068,0.9847025521476843
2018-01-03 23:06:50,0.983240599,0.9850577651261226
2018-01-03 23:07:00,0.983235271,0.985197778420051
2018-01-03 23:07:10,0.9830994000000001,0.9854003354265027
2018-01-03 23:07:20,0.9830341290000001,0.9853965635778004
2018-01-03 23:07:30,0.982971522,0.9854672761367266
2018-01-03 23:07:40,0.982940218,0.9853636751525866
2018-01-03 23:07:50,0.983000161,0.9851519111682258
2018-01-03 23:08:00,0.982956203,0.9851713073763102
2018-01-03 23:08:10,0.983078087,0.9849466614808948
2018-01-03 23:08:20,0.9831706659999999,0.9849841468467145
2018-01-03 23:08:30,0.983350495,0.9846192065149444
2018-01-03 23:08:40,0.983277231,0.9844434339998455
2018-01-03 23:08:50,0.983234605,0.9843357154142054
2018-01-03 23:09:00,0.9832525879999999,0.9844487381620833
2018-01-03 23:09:10,0.983632893,0.9844931874781926
2018-01-03 23:09:20,0.9837880790000001,0.9845825261594264
2018-01-03 23:09:30,0.98396258,0.9848682070278842
2018-01-03 23:09:40,0.983720143,0.9854452457463424
2018-01-03 23:09:50,0.983728802,0.9859204637583237
2018-01-03 23:10:00,0.9838826559999999,0.9862445057250662
2018-01-03 23:10:10,0.983884654,0.9863835804223845
2018-01-03 23:10:20,0.983822047,0.9866577161159831
2018-01-03 23:10:30,0.9836895059999999,0.9870860776389679
2018-01-03 23:10:40,0.983544977,0.9871932644987145
2018-01-03 23:10:50,0.9835316559999999,0.9871263735559389
2018-01-03 23:11:00,0.983736794,0.9867640080347759
2018-01-03 23:11:10,0.983842028,0.9867282907230355
2018-01-03 23:11:20,0.9838926459999999,0.9868123505623121
