,actual,predicted,compare,buy_sell
2018-01-03 23:33:10,0.983746119,0.9865435155384988,0.983713483,1
2018-01-03 23:33:20,0.0,0.0,0.983732132,0
2018-01-03 23:33:30,0.983693502,0.9865938068545312,0.0,1
2018-01-03 23:33:40,0.983602255,0.986717795030153,0.983746119,1
2018-01-03 23:33:50,0.983594929,0.9869312406303936,0.0,1
2018-01-03 23:34:00,0.98353765,0.9871741180009841,0.983693502,1
2018-01-03 23:34:10,0.983616242,0.9872895435561834,0.983602255,1
2018-01-03 23:34:20,0.983679515,0.9874405921269056,0.983594929,1
2018-01-03 23:34:30,0.983698164,0.9876676547994528,0.98353765,1
2018-01-03 23:34:40,0.0,0.0,0.983616242,0
2018-01-03 23:34:50,0.0,0.0,0.983679515,0
2018-01-03 23:35:00,0.0,0.0,0.983698164,0
2018-01-03 23:35:10,0.983760771,0.9873570657597488,0.0,1
2018-01-03 23:35:20,0.983839363,0.9868687833560698,0.0,1
2018-01-03 23:35:30,0.983866671,0.9866253611628892,0.0,1
2018-01-03 23:35:40,0.983931942,0.9867895011918162,0.983760771,1
2018-01-03 23:35:50,0.983824045,0.9870734690123216,0.983839363,1
2018-01-03 23:36:00,0.983833369,0.9872358986126356,0.983866671,1
2018-01-03 23:36:10,0.983852018,0.9875942364629504,0.983931942,1
2018-01-03 23:36:20,0.98409179,0.9879604270927164,0.983824045,1
2018-01-03 23:36:30,0.984076471,0.988392230427642,0.983833369,1
2018-01-03 23:36:40,0.984382847,0.9887160366538408,0.983852018,1
2018-01-03 23:36:50,0.98425297,0.9890889764480674,0.98409179,1
2018-01-03 23:37:00,0.984235653,0.9891793576263732,0.984076471,1
2018-01-03 23:37:10,0.984388841,0.9886979474961054,0.984382847,1
2018-01-03 23:37:20,0.0,0.0,0.98425297,0
2018-01-03 23:37:30,0.0,0.0,0.984235653,0
2018-01-03 23:37:40,0.984338222,0.9888570898255016,0.984388841,1
2018-01-03 23:37:50,0.984134416,0.989054781845618,0.0,1
2018-01-03 23:38:00,0.984047166,0.9894587189020282,0.0,1
2018-01-03 23:38:10,0.984103779,0.9894524813818592,0.984338222,1
2018-01-03 23:38:20,0.98416239,0.9894107797527559,0.984134416,1
2018-01-03 23:38:30,0.984153731,0.9893264667106728,0.984047166,1
2018-01-03 23:38:40,0.984352209,0.9895562246834384,0.984103779,1
2018-01-03 23:38:50,0.984208346,0.989808498497486,0.98416239,1
2018-01-03 23:39:00,0.984242314,0.9897767451193356,0.984153731,1
2018-01-03 23:39:10,0.984629279,0.9898068064042488,0.984352209,1
2018-01-03 23:39:20,0.984462771,0.9896934204413108,0.984208346,1
2018-01-03 23:39:30,0.984444788,0.9898231737829004,0.984242314,1
2018-01-03 23:39:40,0.984464103,0.9902687827825676,0.984629279,1
2018-01-03 23:39:50,0.0,0.0,0.984462771,0
2018-01-03 23:40:00,0.984554017,0.9903990198288292,0.984444788,1
2018-01-03 23:40:10,0.984567338,0.990679283903456,0.984464103,1
2018-01-03 23:40:20,0.984585987,0.9909530502702024,0.0,1
